File Name,Duration (s),Mean Amplitude,Max Amplitude
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735040980-1.7-f-72-hu.wav,6.96,0.012471744,0.27177992
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735057816-1.7-f-72-hu.wav,6.92,0.018320099,0.24174829
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735157938-1.7-f-72-hu.wav,6.92,0.011749495,0.3115739
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\8f5c01dc-6826-4076-a831-027ad61afdaf-1435873509176-1.7-f-26-hu.wav,6.94,0.07520201,1.1357752
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895742-1.0-m-26-hu.wav,7.0,0.026551802,1.0418944
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895751-1.0-m-26-hu.wav,7.0,0.06044234,0.8904232
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895780-1.0-m-26-hu.wav,7.0,0.18142872,1.0410745
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\9090c7a3-bebc-4485-aafc-64e4298da3ac-1430088396663-1.7-f-26-hu.wav,6.94,0.047992278,0.9881542
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\9090c7a3-bebc-4485-aafc-64e4298da3ac-1430109146143-1.7-f-26-hu.wav,7.02,0.22005635,1.0197843
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873183951-1.7-m-04-hu.wav,6.78,0.107823215,1.1235155
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav,6.78,0.042789683,0.75339764
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\9641D2D5-7D9F-41B2-8345-229AE9555FEC-1430022546-1.0-m-72-hu.wav,7.0,0.04730086,0.2884196
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav,6.72,0.06751989,0.6543987
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\990DE219-FCD1-4634-91CE-19AB93E5D2B0-1430214575-1.0-m-04-hu.wav,7.0,0.011249382,0.084257916
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430844940177-1.7-m-04-hu.wav,6.9,0.016187405,0.26116234
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav,6.9,0.001694234,0.28888968
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu.wav,6.9,0.052365225,0.55513
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1431013068243-1.7-m-26-hu.wav,6.9,0.05238649,0.4107982
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745312460-1.7-m-04-hu.wav,6.54,0.0037164674,0.20596617
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav,6.54,0.032759827,0.30042714
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927693-1.0-f-04-hu.wav,7.0,0.0525103,0.54012424
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927704-1.0-f-04-hu.wav,7.0,0.0399417,0.88064396
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927716-1.0-f-04-hu.wav,7.0,0.03653576,0.41395533
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927728-1.0-f-04-hu.wav,7.0,0.049186107,0.77763265
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927741-1.0-f-04-hu.wav,7.0,0.07877507,0.7747694
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu.wav,6.92,0.05124448,0.70003915
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047373513-1.7-f-26-hu.wav,6.92,0.059188895,0.6665627
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu.wav,6.94,0.018443,0.698486
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav,6.94,0.09416625,0.8319024
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\A123AD65-38D3-4A65-AB37-330034765840-1430093687-1.0-m-04-hu.wav,7.0,0.008735591,0.1673814
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\A123AD65-38D3-4A65-AB37-330034765840-1430093699-1.0-m-04-hu.wav,7.0,0.016308678,0.36480728
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\A123AD65-38D3-4A65-AB37-330034765840-1430093710-1.0-m-04-hu.wav,7.0,0.010506246,0.22991404
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\A123AD65-38D3-4A65-AB37-330034765840-1430093726-1.0-m-04-hu.wav,7.0,0.019266784,0.4909907
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016745385-1.7-m-04-hu.wav,6.86,0.12502289,1.3629953
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav,6.94,0.06937321,1.0542204
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430017191818-1.7-m-26-hu.wav,6.92,0.17378339,1.5162152
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\a56e2494-d2b2-480e-af0b-de9ea8f33572-1436897427825-1.7-f-26-hu.wav,6.96,0.029831273,0.69256455
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\a7b13b65-da2c-48ec-8aed-46adcaba705f-1430823489236-1.7-f-26-hu.wav,6.94,0.15074435,0.99497116
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\AA2CA7F6-4547-4CC0-AA4C-5D7B64727FB5-1437123487-1.1-f-26-hu.wav,7.0,0.09220534,0.6361131
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436910225455-1.7-f-04-hu.wav,7.04,0.009763384,0.83700675
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436910235521-1.7-f-04-hu.wav,6.88,0.009180747,0.41714752
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav,6.92,0.0042987387,0.20676164
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982075169-1.7-f-04-hu.wav,6.9,0.0074861464,0.16704778
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982098411-1.7-f-04-hu.wav,6.9,0.005774979,0.271326
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436988612387-1.7-f-04-hu.wav,6.92,0.090660185,0.839131
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu.wav,7.02,0.04323733,0.70169336
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\ad7fd28b-3e85-4e9b-9e18-af4bda64c60f-1430756389867-1.7-m-72-hu.wav,6.86,0.060869664,0.86866415
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\adb53808-8b13-4c08-b055-6653c75298be-1430133962749-1.7-m-72-hu.wav,6.92,0.010395612,0.23379867
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\adb53808-8b13-4c08-b055-6653c75298be-1430133982281-1.7-m-72-hu.wav,6.92,0.036253363,0.33553278
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\adcefe56-90b1-4120-83b1-93008cb6f7f0-1430731683554-1.7-m-04-hu.wav,6.94,0.11645701,0.91096926
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279441-1.0-m-26-hu.wav,7.0,0.032044265,1.010857
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279454-1.0-m-26-hu.wav,7.0,0.0022904593,0.03877395
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\ae5a462b-5424-4b5b-82d5-07ccb61654ab-1430405436291-1.7-f-04-hu.wav,6.88,0.0037019695,0.049606256
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431155960186-1.7-f-48-hu.wav,6.9,0.027735878,0.37510404
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\ae5f103b-5fee-442f-bb1b-d9d0570c46ab-1431533809819-1.7-m-26-hu.wav,6.96,0.041219294,0.73995066
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240037389-1.7-m-26-hu.wav,6.52,0.15904622,1.0483764
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\afa44e7f-4187-4f1c-9437-b49ba75f542e-1430629785235-1.7-f-04-hu.wav,6.94,0.008715234,0.17479059
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\B0D9116D-8FA4-41AF-B626-BE508FD5CA04-1430832542-1.0-m-04-hu.wav,7.0,0.050502118,0.51179004
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\B2A105BB-347B-4878-A735-AA4ECF32CD16-1436864116-1.1-m-26-hu.wav,7.0,0.11949032,1.035114
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\B327333E-2DE2-4833-A75A-4C576208BED3-1430087429-1.0-f-48-hu.wav,7.0,0.011041443,0.27721742
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\B327333E-2DE2-4833-A75A-4C576208BED3-1430087443-1.0-f-48-hu.wav,7.0,0.005062984,0.061144393
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\B327333E-2DE2-4833-A75A-4C576208BED3-1430087456-1.0-f-48-hu.wav,7.0,0.027009364,0.69899464
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\B400D2D0-9FCE-472E-A152-1FF349B9B407-1436845915-1.1-m-04-hu.wav,7.0,0.004701426,0.12509832
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\B456CE9D-CBD4-43E5-899B-8B8B0483F17D-1431015486-1.0-m-72-hu.wav,7.0,0.025286498,0.34868497
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu.wav,6.92,0.24435641,1.085952
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\b5044f9a-6f2e-44fc-8e04-9076a988acf2-1435544527174-1.7-m-04-hu.wav,6.9,0.010188988,0.27974403
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\b8fe4527-5e46-437f-897d-be32112bc1c8-1430166086647-1.7-f-48-hu.wav,6.74,0.05572242,0.3923157
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\b9d0daab-43c8-41f1-86af-3bcdea9af63c-1429979961789-1.7-f-22-hu.wav,6.78,0.09073507,1.0886171
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637640279-1.7-m-72-hu.wav,6.66,0.078552745,0.7850368
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav,6.66,0.051426426,0.666249
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637736064-1.7-m-72-hu.wav,6.66,0.078868076,1.0389096
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\be21ef2a-a415-4e8b-bfe6-731bf9956e2c-1431320909516-1.7-f-26-hu.wav,6.96,0.059565514,0.77163637
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\bfbc4d23-39b2-4b33-b686-2f048f062b60-1430077722675-1.7-f-72-hu.wav,6.78,0.018794145,0.7016601
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430738986076-1.7-f-26-hu.wav,6.88,0.003738005,0.116956696
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739158854-1.7-f-26-hu.wav,6.86,0.00038217814,0.0343912
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav,6.88,0.07789201,0.6862771
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\C249BCDD-0F65-4D6A-82BE-43C4006E3DDB-1436891733-1.1-m-72-hu.wav,7.0,0.018710116,0.5156181
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\C249BCDD-0F65-4D6A-82BE-43C4006E3DDB-1436891742-1.1-m-72-hu.wav,7.0,0.026568426,0.46532694
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548250-1.0-f-48-hu.wav,7.0,0.042364474,0.60359234
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548277-1.0-f-26-hu.wav,7.0,0.03273352,0.44240975
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\c42e76b9-a4c1-48f6-a91d-27ab83015874-1430737177322-1.7-f-72-hu.wav,6.64,0.07751094,0.96159744
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1429978271017-1.7-m-04-hu.wav,6.78,0.04542115,0.7739359
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430038968282-1.7-m-04-hu.wav,6.78,0.092569254,0.9238454
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430066825817-1.7-m-72-hu.wav,6.78,0.024430787,0.53269714
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430068155237-1.7-m-72-hu.wav,6.78,0.041053236,0.58072895
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430068167526-1.7-m-72-hu.wav,6.78,0.058755565,0.75798005
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\c7fef089-4a65-4b75-bfd4-bae0e3518adf-1430754388848-1.7-m-04-hu.wav,6.72,0.061053295,0.9291508
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\ca7d8d54-13cb-4060-8db4-90651b60c078-1434674769219-1.7-f-26-hu.wav,6.78,0.061338935,0.5072389
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\CC8771B1-C84E-4223-A010-029A7629A975-1434107299-1.1-f-04-hu.wav,7.0,0.0128466645,0.2010113
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\cda99fcf-d010-47b4-8987-f54be313ddbd-1429973787766-1.7-f-26-hu.wav,6.94,0.026383622,0.2073366
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\cde108d0-62c3-47f8-82c4-233c9fba5cdd-1436884406827-1.7-m-48-hu.wav,6.92,0.048150938,1.3740492
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\cde108d0-62c3-47f8-82c4-233c9fba5cdd-1436884444242-1.7-m-48-hu.wav,6.86,0.16344796,1.340246
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430109958636-1.7-m-26-hu.wav,6.94,0.014910046,0.4734431
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\D18A30C6-4370-4BE0-83F8-031892F96603-1432989796-1.1-f-04-hu.wav,7.0,0.040746722,0.79548895
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\D1CB71F9-EF76-49B3-A703-41D557444D21-1436863366-1.1-m-04-hu.wav,7.0,0.014416848,0.31496358
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\D1CB71F9-EF76-49B3-A703-41D557444D21-1436863375-1.1-m-04-hu.wav,7.0,0.079499796,0.8364495
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\d1e236a0-e030-4137-9030-5625026cd098-1430477951092-1.2-m-04-hu.wav,6.9,0.082290426,0.8921012
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\d1e236a0-e030-4137-9030-5625026cd098-1430477960643-1.2-m-04-hu.wav,6.92,0.16226539,1.1294117
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807587-1.0-m-48-hu.wav,7.0,0.02547973,0.6820885
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807598-1.0-m-48-hu.wav,7.0,0.015410738,0.35194707
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1430036283-1.0-m-48-hu.wav,7.0,0.054540556,0.9973904
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1430036301-1.0-m-48-hu.wav,7.0,0.04396994,1.035316
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1428333797380-1.5-f-26-hu.wav,6.82,0.04839148,0.9061481
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1430640304482-1.7-m-04-hu.wav,6.84,0.042782497,0.4539862
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1431882032820-1.7-m-04-hu.wav,6.82,0.08692124,0.9128938
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1431882043380-1.7-m-04-hu.wav,6.84,0.040810764,0.9105618
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\d79affbc-f7b4-4ef0-ae57-be5da4b827bf-1430761514476-1.7-m-72-hu.wav,6.9,0.0067451666,0.15072717
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\d79affbc-f7b4-4ef0-ae57-be5da4b827bf-1430761528998-1.7-m-72-hu.wav,6.94,0.0063548815,0.14833783
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\D833237F-1F7C-4338-BEDE-84C0CF5F4145-1430083995-1.0-f-26-hu.wav,7.0,0.038495116,0.44315735
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\D833237F-1F7C-4338-BEDE-84C0CF5F4145-1430084007-1.0-f-26-hu.wav,7.0,0.031983018,0.31583315
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664611-1.0-f-72-hu.wav,7.0,0.0068798703,0.17085443
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664633-1.0-f-72-hu.wav,7.0,0.008168399,0.5162983
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\DBA77EDC-D457-4B3A-83B8-B7AFBF272D4E-1436860486-1.1-m-72-hu.wav,7.0,0.017263677,0.28895032
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\dc5429de-26b4-48e2-bc47-bc607b9bba06-1430741828918-1.7-f-72-hu.wav,6.94,0.014910245,0.20834543
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\DCB33551-F9BA-4B4A-8DA1-A3107E1AD859-1430406483-1.0-m-04-hu.wav,7.0,0.052091323,1.0214968
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\DCB33551-F9BA-4B4A-8DA1-A3107E1AD859-1430406495-1.0-m-04-hu.wav,7.0,0.09809579,1.1038823
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\e0717ce2-da25-417c-89a5-58d7175f4a6d-1436966513203-1.7-m-26-hu.wav,6.66,0.01234398,0.5181247
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\e0cc5beb-50e5-46ef-852e-c92106216e62-1430143334661-1.7-m-04-hu.wav,6.64,0.011585153,0.097366765
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\e1e640e2-78cb-4cb7-9ccc-93813bfc251c-1430738640598-1.7-m-72-hu.wav,6.92,0.033418275,0.91597146
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\e1e640e2-78cb-4cb7-9ccc-93813bfc251c-1430738652322-1.7-m-72-hu.wav,6.92,0.033211585,1.0616618
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\E2C4BCE0-99FD-49EC-8AB1-5EA5DF7DD8C5-1430042952-1.0-m-04-hu.wav,7.0,0.010872118,0.39686304
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\e36730a9-d62b-4752-856f-b42feb1585df-1429975817524-1.7-m-04-hu.wav,6.76,0.025630904,0.59737384
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392919844-1.7-f-26-hu.wav,6.88,0.012413232,0.29642385
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392936735-1.7-f-26-hu.wav,6.92,0.025459541,0.5538359
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\e4051e62-d21d-4bb8-a235-fd7e859ad787-1430739655763-1.7-m-04-hu.wav,6.92,0.095621556,0.68861884
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\e4051e62-d21d-4bb8-a235-fd7e859ad787-1430740613780-1.7-f-72-hu.wav,6.96,0.08637805,0.8649429
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\EC2E1160-BC33-450A-A62D-DE2A4C0D42BB-1430039051-1.0-f-48-hu.wav,7.0,0.09001944,0.93619245
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\eccb4617-8373-4c4f-b49e-bb2d72bce8d8-1430035348191-1.7-m-26-hu.wav,6.9,0.01774421,0.5521251
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044808480-1.7-m-04-hu.wav,6.64,0.05009881,0.8441387
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044853892-1.7-f-04-hu.wav,6.64,0.031522766,0.73182845
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044897699-1.7-f-48-hu.wav,6.64,0.07458611,1.1103406
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430045366784-1.7-f-04-hu.wav,6.64,0.013218044,0.20037615
C:\Users\Jeevana R S\Downloads\Baby\Sounds\donateacry_corpus\hungry\edb5924c-07ba-4eaa-838b-aaf9511a219b-1431894189631-1.7-m-48-hu.wav,6.94,0.046330128,0.9894304
